radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,1,14119,318,0,13.369255,52.569989,8886,2000,1,1309950467,1569171528,0
GSM,262,1,14119,3734,0,13.377394,52.562452,6413,2000,1,1309950467,1569162348,0
GSM,262,1,14116,9162,0,13.510476,52.511695,5913,1999,1,1309951082,1569140812,0
GSM,262,1,14116,27813,0,13.49002,52.512189,3768,2000,1,1309951082,1569140812,0
GSM,262,2,317,41921,0,13.498056,52.510633,2703,2000,1,1309951082,1569140812,0
GSM,262,1,14116,28112,0,13.492694,52.510052,3975,2000,1,1309951082,1569140812,0
GSM,262,1,5127,38375,0,13.339679,52.536679,6815,2000,1,1309953789,1569113665,0
GSM,262,1,5127,10918,0,13.357284,52.550103,4173,1998,1,1309954897,1569146414,0
GSM,262,2,691,11323,0,9.805619,49.920444,9465,2000,1,1309956374,1569159097,0
GSM,262,1,5153,14977,0,11.506465,53.875022,28287,2000,1,1309957235,1569159216,0
GSM,262,1,14116,10199,0,13.465893,52.560764,6214,2000,1,1309958959,1569141834,0
GSM,262,1,14116,58115,0,13.458997,52.559499,6651,2000,1,1309958959,1569141834,0
GSM,262,2,798,3073,0,12.245323,51.847141,13157,2000,1,1309960072,1569140875,0
GSM,262,2,367,49020,0,11.999717,51.152357,23809,2000,1,1309961684,1569172922,0
GSM,262,1,5952,11589,0,9.85532,53.372347,17576,2000,1,1309963408,1569154991,0
GSM,262,2,451,14953,0,9.939955,54.066748,14584,2000,1,1309968085,1569163241,0
GSM,262,2,451,14371,0,9.928649,54.089645,26641,1999,1,1309968085,1569151014,0
GSM,262,2,451,5723,0,9.979183,54.061404,19132,2000,1,1309968085,1569127039,0
GSM,262,2,451,32073,0,9.967834,54.064437,19996,2000,1,1309968085,1569120263,0
GSM,262,2,563,27561,0,9.877973,51.47436,10083,2000,1,1309968331,1569158209,0
GSM,262,2,566,19271,0,9.578997,50.838967,10243,2000,1,1309969937,1569152740,0
GSM,262,2,566,1421,0,9.548317,50.931196,10814,2000,1,1309972149,1569171704,0
GSM,262,2,798,46221,0,12.018085,51.773131,19783,2000,1,1309973132,1569136169,0
GSM,262,2,451,691,0,9.996772,54.047744,4029,2000,1,1309974855,1569177046,0
GSM,262,2,798,46231,0,12.005783,51.764923,10657,2000,1,1309975346,1569114799,0
GSM,262,2,798,3931,0,11.996612,51.767677,23240,2000,1,1309975346,1569114555,0
GSM,262,2,798,24990,0,12.084413,51.797873,25964,2000,1,1309975346,1569139310,0
GSM,262,2,567,26889,0,9.540594,51.28309,9567,2000,1,1309976084,1569159260,0
GSM,262,2,524,11011,0,8.866464,52.209961,12980,2000,1,1309979155,1569159184,0
GSM,262,2,563,552,0,9.62934,51.367413,9680,2000,1,1309979278,1569174112,0
GSM,262,1,1828,23781,0,8.208948,52.718812,122595,2000,1,1309985544,1569125564,0
GSM,262,1,14116,20954,0,13.547797,52.520373,12735,2000,1,1309987999,1569146495,0
